"","x","m","loc","dens"
"1498","B","i",56.1069733044463,0.998893882310583
"1499","B","i",56.2499938713632,0.998949698112388
"1500","B","i",56.3930144382802,0.999002789546845
"1501","B","i",56.5360350051972,0.999054646368636
"1502","B","i",56.6790555721142,0.999102974490584
"1503","B","i",56.8220761390312,0.999150064270352
"1504","B","i",56.9650967059482,0.999194924313106
"1505","B","i",57.1081172728652,0.999237547576084
"1506","B","i",57.2511378397822,0.99927910840745
"1507","B","i",57.3941584066992,0.999317573001098
"1508","B","i",57.5371789736162,0.999355077015472
"1509","B","i",57.6801995405332,0.999390607801997
"1510","B","i",57.8232201074502,0.999424340142562
"1511","B","i",57.9662406743672,0.999457107774334
"1512","B","i",58.1092612412842,0.999487344995367
"1513","B","i",58.2522818082012,0.99951679012157
"1514","B","i",58.3953023751182,0.999544524526394
"1515","B","i",58.5383229420352,0.999570842240288
"1516","B","i",58.6813435089522,0.999596296131093
"1517","B","i",58.8243640758691,0.999619737306372
"1518","B","i",58.9673846427861,0.999642527936225
"1519","B","i",59.1104052097031,0.999663864571228
"1520","B","i",59.2534257766201,0.99968410753252
"1521","B","i",59.3964463435371,0.999703595385183
"1522","B","i",59.5394669104541,0.999721512020195
"1523","B","i",59.6824874773711,0.999738903129682
"1524","B","i",59.8255080442881,0.999755082008277
"1525","B","i",59.9685286112051,0.999770433290367
"1526","B","i",60.1115491781221,0.999785139349489
"1527","B","i",60.2545697450391,0.999798641204577
"1528","B","i",60.3975903119561,0.999811725354025
"1529","B","i",60.5406108788731,0.999823817604212
"1530","B","i",60.6836314457901,0.999835295940946
"1531","B","i",60.8266520127071,0.999846234786049
"1532","B","i",60.9696725796241,0.999856267288173
"1533","B","i",61.112693146541,0.999865973029579
"1534","B","i",61.2557137134581,0.999874881876498
"1535","B","i",61.398734280375,0.999883344296486
"1536","B","i",61.541754847292,0.999891364926943
"1537","B","j",-16.7338479664623,1.00014595774878
"1538","B","j",-16.5822477787266,1.00015790283486
"1539","B","j",-16.430647590991,1.00017037514889
"1540","B","j",-16.2790474032553,1.00018407284384
"1541","B","j",-16.1274472155197,1.00019861435692
"1542","B","j",-15.975847027784,1.00021388739846
"1543","B","j",-15.8242468400483,1.00023075708698
"1544","B","j",-15.6726466523127,1.0002483496397
"1545","B","j",-15.521046464577,1.00026723495521
"1546","B","j",-15.3694462768413,1.00028756959897
"1547","B","j",-15.2178460891057,1.00030872297007
"1548","B","j",-15.06624590137,1.00033190612192
"1549","B","j",-14.9146457136343,1.0003562652973
"1550","B","j",-14.7630455258987,1.00038188135223
"1551","B","j",-14.611445338163,1.00040979906426
"1552","B","j",-14.4598451504273,1.00043880022298
"1553","B","j",-14.3082449626917,1.00046990426043
"1554","B","j",-14.156644774956,1.00050301426085
"1555","B","j",-14.0050445872203,1.00053733249995
"1556","B","j",-13.8534443994847,1.00057482509546
"1557","B","j",-13.701844211749,1.00061385146771
"1558","B","j",-13.5502440240134,1.00065490167031
"1559","B","j",-13.3986438362777,1.00069908079642
"1560","B","j",-13.247043648542,1.00074480059394
"1561","B","j",-13.0954434608064,1.00079373990197
"1562","B","j",-12.9438432730707,1.00084528726485
"1563","B","j",-12.792243085335,1.00089857498452
"1564","B","j",-12.6406428975994,1.00095644078788
"1565","B","j",-12.4890427098637,1.00101621728008
"1566","B","j",-12.337442522128,1.00107904520055
"1567","B","j",-12.1858423343924,1.0011458710322
"1568","B","j",-12.0342421466567,1.001214769982
"1569","B","j",-11.882641958921,1.00128829708234
"1570","B","j",-11.7310417711854,1.00136499539693
"1571","B","j",-11.5794415834497,1.00144431451096
"1572","B","j",-11.427841395714,1.00152933843013
"1573","B","j",-11.2762412079784,1.00161683007446
"1574","B","j",-11.1246410202427,1.00170861955097
"1575","B","j",-10.9730408325071,1.00180518823117
"1576","B","j",-10.8214406447714,1.00190438667735
"1577","B","j",-10.6698404570357,1.00200980824694
"1578","B","j",-10.5182402693001,1.002118813618
"1579","B","j",-10.3666400815644,1.00223147141719
"1580","B","j",-10.2150398938287,1.00235076835953
"1581","B","j",-10.0634397060931,1.00247305811219
"1582","B","j",-9.9118395183574,1.0026009774404
"1583","B","j",-9.76023933062174,1.00273420618215
"1584","B","j",-9.60863914288607,1.00287056207246
"1585","B","j",-9.45703895515041,1.00301469717519
"1586","B","j",-9.30543876741474,1.00316256193723
"1587","B","j",-9.15383857967908,1.00331511611146
"1588","B","j",-9.00223839194341,1.00347482703261
"1589","B","j",-8.85063820420775,1.00363792009455
"1590","B","j",-8.69903801647209,1.00380781751025
"1591","B","j",-8.54743782873642,1.00398313960819
"1592","B","j",-8.39583764100076,1.0041619167104
"1593","B","j",-8.24423745326509,1.0043496422914
"1594","B","j",-8.09263726552943,1.00454089046209
"1595","B","j",-7.94103707779376,1.00473763111705
"1596","B","j",-7.7894368900581,1.00494142099601
"1597","B","j",-7.63783670232243,1.00514872663758
"1598","B","j",-7.48623651458677,1.00536351513661
"1599","B","j",-7.3346363268511,1.00558331124906
"1600","B","j",-7.18303613911544,1.00580705166149
"1601","B","j",-7.03143595137978,1.00603918679959
"1602","B","j",-6.87983576364411,1.0062747169617
"1603","B","j",-6.72823557590845,1.00651599929958
"1604","B","j",-6.57663538817278,1.00676346812094
"1605","B","j",-6.42503520043712,1.00701421816159
"1606","B","j",-6.27343501270145,1.00727224912961
"1607","B","j",-6.12183482496579,1.00753431455382
"1608","B","j",-5.97023463723012,1.00780030093545
"1609","B","j",-5.81863444949446,1.00807311076498
"1610","B","j",-5.66703426175879,1.00834877155509
"1611","B","j",-5.51543407402313,1.00862958117211
"1612","B","j",-5.36383388628746,1.00891496393074
"1613","B","j",-5.2122336985518,1.00920295043349
"1614","B","j",-5.06063351081614,1.00949679830215
"1615","B","j",-4.90903332308047,1.00979325076071
"1616","B","j",-4.75743313534481,1.01009282455605
"1617","B","j",-4.60583294760914,1.01039673291834
"1618","B","j",-4.45423275987348,1.01070249145136
"1619","B","j",-4.30263257213781,1.01101169284163
"1620","B","j",-4.15103238440215,1.01132327103846
"1621","B","j",-3.99943219666648,1.01163632469566
"1622","B","j",-3.84783200893082,1.01195242608848
"1623","B","j",-3.69623182119515,1.01226946397368
"1624","B","j",-3.54463163345949,1.01258789136386
"1625","B","j",-3.39303144572382,1.01290752994547
"1626","B","j",-3.24143125798816,1.01322761362674
"1627","B","j",-3.0898310702525,1.01354827070094
"1628","B","j",-2.93823088251683,1.01386883946615
"1629","B","j",-2.78663069478117,1.01418934195554
"1630","B","j",-2.6350305070455,1.01450885237136
"1631","B","j",-2.48343031930984,1.01482764669645
"1632","B","j",-2.33183013157417,1.01514518827919
"1633","B","j",-2.18022994383851,1.01546063067429
"1634","B","j",-2.02862975610284,1.01577484926182
"1635","B","j",-1.87702956836718,1.01608580036343
"1636","B","j",-1.72542938063151,1.01639432671156
"1637","B","j",-1.57382919289585,1.01670060591982
"1638","B","j",-1.42222900516018,1.01700180905529
"1639","B","j",-1.27062881742452,1.01730056573199
"1640","B","j",-1.11902862968886,1.01759476508085
"1641","B","j",-0.96742844195319,1.01788388681335
"1642","B","j",-0.815828254217527,1.01817006493367
"1643","B","j",-0.664228066481861,1.0184486259335
"1644","B","j",-0.512627878746198,1.01872294021466
"1645","B","j",-0.361027691010531,1.01899240276444
"1646","B","j",-0.209427503274867,1.01925337892375
"1647","B","j",-0.0578273155392033,1.01951030401409
"1648","B","j",0.0937728721964604,1.01975917090105
"1649","B","j",0.245373059932128,1.02000078347028
"1650","B","j",0.396973247667791,1.02023793151078
"1651","B","j",0.548573435403455,1.02046328045257
"1652","B","j",0.700173623139118,1.02068335189391
"1653","B","j",0.851773810874786,1.02089596847426
"1654","B","j",1.00337399861045,1.02109788591228
"1655","B","j",1.15497418634611,1.02129452041931
"1656","B","j",1.30657437408178,1.02148001054028
"1657","B","j",1.45817456181744,1.0216571803965
"1658","B","j",1.60977474955311,1.02182840249984
"1659","B","j",1.76137493728877,1.02198537658607
"1660","B","j",1.91297512502444,1.02213653259777
"1661","B","j",2.0645753127601,1.02227814954774
"1662","B","j",2.21617550049577,1.02240834479459
"1663","B","j",2.36777568823143,1.02253259905834
"1664","B","j",2.5193758759671,1.02264367011684
"1665","B","j",2.67097606370276,1.02274654594578
"1666","B","j",2.82257625143842,1.02284218005608
"1667","B","j",2.97417643917409,1.02292359965579
"1668","B","j",3.12577662690975,1.02299902548767
"1669","B","j",3.27737681464542,1.02306384445502
"1670","B","j",3.42897700238108,1.02311801460837
"1671","B","j",3.58057719011675,1.02316627486106
"1672","B","j",3.73217737785241,1.02320087413166
"1673","B","j",3.88377756558808,1.02322843984913
"1674","B","j",4.03537775332374,1.0232483438553
"1675","B","j",4.18697794105941,1.02325581588204
"1676","B","j",4.33857812879507,1.02325782501857
"1677","B","j",4.49017831653073,1.02324953713674
"1678","B","j",4.6417785042664,1.02323260452333
"1679","B","j",4.79337869200207,1.0232104907051
"1680","B","j",4.94497887973773,1.02317607433254
"1681","B","j",5.09657906747339,1.02313648716882
"1682","B","j",5.24817925520906,1.02308994333156
"1683","B","j",5.39977944294472,1.02303407905986
"1684","B","j",5.55137963068039,1.02297392080307
"1685","B","j",5.70297981841605,1.02290528935231
"1686","B","j",5.85458000615172,1.02283079377775
"1687","B","j",6.00618019388738,1.02275230692536
"1688","B","j",6.15778038162304,1.02266495790583
"1689","B","j",6.30938056935871,1.02257443719459
"1690","B","j",6.46098075709438,1.02247884272173
"1691","B","j",6.61258094483004,1.02237776750497
"1692","B","j",6.7641811325657,1.0222740434826
"1693","B","j",6.91578132030137,1.02216505433208
"1694","B","j",7.06738150803703,1.02205322404696
"1695","B","j",7.2189816957727,1.02193900028455
"1696","B","j",7.37058188350836,1.02182082987191
"1697","B","j",7.52218207124403,1.02170133674403
"1698","B","j",7.67378225897969,1.02157966045206
"1699","B","j",7.82538244671536,1.02145641991046
"1700","B","j",7.97698263445102,1.02133242592493
"1701","B","j",8.12858282218669,1.02120737327861
"1702","B","j",8.28018300992235,1.02108224149748
"1703","B","j",8.43178319765801,1.02095702751702
"1704","B","j",8.58338338539368,1.02083255629409
"1705","B","j",8.73498357312934,1.02070868040783
"1706","B","j",8.88658376086501,1.02058614313992
"1707","B","j",9.03818394860067,1.02046545097208
"1708","B","j",9.18978413633634,1.02034589495159
"1709","B","j",9.341384324072,1.0202298948999
"1710","B","j",9.49298451180767,1.02011592994012
"1711","B","j",9.64458469954333,1.02000457361265
"1712","B","j",9.796184887279,1.01989777946272
"1713","B","j",9.94778507501466,1.01979331138323
"1714","B","j",10.0993852627503,1.01969380192299
"1715","B","j",10.250985450486,1.01959860876419
"1716","B","j",10.4025856382217,1.01950621145044
"1717","B","j",10.5541858259573,1.01942162261413
"1718","B","j",10.705786013693,1.01934034417668
"1719","B","j",10.8573862014286,1.01926428737647
"1720","B","j",11.0089863891643,1.0191952969531
"1721","B","j",11.1605865769,1.01912994567682
"1722","B","j",11.3121867646356,1.01907265565111
"1723","B","j",11.4637869523713,1.01902098505102
"1724","B","j",11.615387140107,1.01897382678582
"1725","B","j",11.7669873278426,1.01893661879566
"1726","B","j",11.9185875155783,1.0189036276925
"1727","B","j",12.070187703314,1.01887788091313
"1728","B","j",12.2217878910496,1.01886018657134
"1729","B","j",12.3733880787853,1.01884684996242
"1730","B","j",12.524988266521,1.01884355400079
"1731","B","j",12.6765884542566,1.01884599771332
"1732","B","j",12.8281886419923,1.01885412676698
"1733","B","j",12.979788829728,1.01887247263406
"1734","B","j",13.1313890174636,1.01889526714993
"1735","B","j",13.2829892051993,1.01892625763658
"1736","B","j",13.4345893929349,1.01896481791225
"1737","B","j",13.5861895806706,1.01900776040048
"1738","B","j",13.7377897684063,1.01906111025673
"1739","B","j",13.8893899561419,1.01911932154625
"1740","B","j",14.0409901438776,1.01918347168464
"1741","B","j",14.1925903316133,1.0192563949484
"1742","B","j",14.3441905193489,1.0193332912426
"1743","B","j",14.4957907070846,1.01941791441068
"1744","B","j",14.6473908948203,1.01950843582076
"1745","B","j",14.7989910825559,1.01960266586558
"1746","B","j",14.9505912702916,1.01970579538354
"1747","B","j",15.1021914580273,1.01981224862598
"1748","B","j",15.2537916457629,1.0199237320631
"1749","B","j",15.4053918334986,1.02004125954717
"1750","B","j",15.5569920212343,1.02016164770019
"1751","B","j",15.7085922089699,1.02028775133744
"1752","B","j",15.8601923967056,1.02041734720856
"1753","B","j",16.0117925844412,1.02054961531599
"1754","B","j",16.1633927721769,1.02068699015325
"1755","B","j",16.3149929599126,1.02082614833939
"1756","B","j",16.4665931476482,1.02096823880754
"1757","B","j",16.6181933353839,1.02111296764007
"1758","B","j",16.7697935231196,1.02125898009713
"1759","B","j",16.9213937108552,1.02140733083957
"1760","B","j",17.0729938985909,1.02155657383477
"1761","B","j",17.2245940863266,1.02170665962308
"1762","B","j",17.3761942740622,1.02185745605503
"1763","B","j",17.5277944617979,1.02200827878782
"1764","B","j",17.6793946495336,1.02215898267026
"1765","B","j",17.8309948372692,1.02230892059082
"1766","B","j",17.9825950250049,1.02245835306862
"1767","B","j",18.1341952127405,1.02260586800593
"1768","B","j",18.2857954004762,1.02275199762759
"1769","B","j",18.4373955882119,1.02289651402194
"1770","B","j",18.5889957759475,1.0230377019406
"1771","B","j",18.7405959636832,1.0231771543803
"1772","B","j",18.8921961514189,1.02331297050221
"1773","B","j",19.0437963391545,1.0234452293766
"1774","B","j",19.1953965268902,1.02357527458687
"1775","B","j",19.3469967146259,1.0236989997399
"1776","B","j",19.4985969023615,1.02381976870805
"1777","B","j",19.6501970900972,1.02393627906834
"1778","B","j",19.8017972778329,1.02404645190332
"1779","B","j",19.9533974655685,1.02415341156793
"1780","B","j",20.1049976533042,1.02425340494739
"1781","B","j",20.2565978410399,1.02434808433465
"1782","B","j",20.4081980287755,1.02443889008035
"1783","B","j",20.5597982165112,1.02452028364601
"1784","B","j",20.7113984042468,1.02459772129537
"1785","B","j",20.8629985919825,1.0246686092495
"1786","B","j",21.0145987797182,1.02473158289933
"1787","B","j",21.1661989674538,1.02479038458459
"1788","B","j",21.3177991551895,1.02483975472044
"1789","B","j",21.4693993429252,1.02488324291878
"1790","B","j",21.6209995306608,1.02492143339357
"1791","B","j",21.7725997183965,1.02494921997131
"1792","B","j",21.9241999061322,1.02497254750613
"1793","B","j",22.0758000938678,1.02498790591263
"1794","B","j",22.2274002816035,1.02499527140201
"1795","B","j",22.3790004693392,1.02499815865954
"1796","B","j",22.5306006570748,1.02499054713144
"1797","B","j",22.6822008448105,1.02497755460942
"1798","B","j",22.8338010325462,1.02495858769676
"1799","B","j",22.9854012202818,1.02492997140108
"1800","B","j",23.1370014080175,1.02489706393192
"1801","B","j",23.2886015957531,1.02485599188409
"1802","B","j",23.4402017834888,1.02480809673222
"1803","B","j",23.5918019712245,1.02475607670162
"1804","B","j",23.7434021589601,1.02469413605066
"1805","B","j",23.8950023466958,1.02462805376133
"1806","B","j",24.0466025344315,1.02455628983274
"1807","B","j",24.1982027221671,1.02447694492199
"1808","B","j",24.3498029099028,1.02439406455391
"1809","B","j",24.5014030976385,1.02430413309009
"1810","B","j",24.6530032853741,1.0242093283507
"1811","B","j",24.8046034731098,1.02411114074444
"1812","B","j",24.9562036608455,1.02400545320094
"1813","B","j",25.1078038485811,1.02389701733916
"1814","B","j",25.2594040363168,1.02378415287362
"1815","B","j",25.4110042240525,1.0236664575356
"1816","B","j",25.5626044117881,1.02354638279637
"1817","B","j",25.7142045995238,1.0234214628016
"1818","B","j",25.8658047872594,1.02329385199926
"1819","B","j",26.0174049749951,1.02316393053818
"1820","B","j",26.1690051627308,1.02303001502003
